datetime,Flow_metersCubedPerSecond_1,Water_Temperature_celsius_1,Salinity_practicalSalinityUnits_1,Flow_metersCubedPerSecond_2,Water_Temperature_celsius_2,Salinity_practicalSalinityUnits_2
1989-05-27 00:00:00,0.163801,14.78529412,0,0.0001,14.78529412,0
1989-05-28 00:00:00,0.157942995,15.02352941,0,0.0001,15.02352941,0
1989-05-29 00:00:00,0.148558006,15.26176471,0,0.0001,15.26176471,0
1989-05-30 00:00:00,0.154614002,15.5,0,0.0001,15.5,0
1989-05-31 00:00:00,0.175541997,15.84,0,0.0001,15.84,0
1989-06-01 00:00:00,0.178459004,16.18,0,0.0001,16.18,0
1989-06-02 00:00:00,0.180575997,16.52,0,0.0001,16.52,0
1989-06-03 00:00:00,0.180261001,16.86,0,0.0001,16.86,0
1989-06-04 00:00:00,0.177936003,17.2,0,0.0001,17.2,0
1989-06-05 00:00:00,0.186838999,17.54,0,0.0001,17.54,0
1989-06-06 00:00:00,0.201320007,17.88,0,0.0001,17.88,0
1989-06-07 00:00:00,0.204466999,18.22,0,0.0001,18.22,0
1989-06-08 00:00:00,0.203957006,18.56,0,0.0001,18.56,0
1989-06-09 00:00:00,0.202080995,18.9,0,0.0001,18.9,0
1989-06-10 00:00:00,0.211614996,19.24,0,0.0001,19.24,0
1989-06-11 00:00:00,0.209117994,19.58,0,0.0001,19.58,0
1989-06-12 00:00:00,0.202240005,19.92,0,0.0001,19.92,0
1989-06-13 00:00:00,0.196721002,20.26,0,0.0001,20.26,0
1989-06-14 00:00:00,0.189510003,20.6,0,0.0001,20.6,0
1989-06-15 00:00:00,0.182800993,20.61538462,0,0.0001,20.61538462,0
1989-06-16 00:00:00,0.173640996,20.63076923,0,0.0001,20.63076923,0
1989-06-17 00:00:00,0.159540996,20.64615385,0,0.0001,20.64615385,0
1989-06-18 00:00:00,0.153658003,20.66153846,0,0.0001,20.66153846,0
1989-06-19 00:00:00,0.145861998,20.67692308,0,0.0001,20.67692308,0
1989-06-20 00:00:00,0.134694993,20.69230769,0,0.0001,20.69230769,0
1989-06-21 00:00:00,0.128481001,20.70769231,0,0.0001,20.70769231,0
1989-06-22 00:00:00,0.125863001,20.72307692,0,0.0001,20.72307692,0
1989-06-23 00:00:00,0.118988,20.73846154,0,0.0001,20.73846154,0
1989-06-24 00:00:00,0.108202003,20.75384615,0,0.0001,20.75384615,0
1989-06-25 00:00:00,0.100555003,20.76923077,0,0.0001,20.76923077,0
1989-06-26 00:00:00,0.093930997,20.78461538,0,0.0001,20.78461538,0
1989-06-27 00:00:00,0.092151999,20.8,0,0.0001,20.8,0
1989-06-28 00:00:00,0.089732997,20.71333333,0,0.0001,20.71333333,0
1989-06-29 00:00:00,0.088175997,20.62666667,0,0.0001,20.62666667,0
1989-06-30 00:00:00,0.086345002,20.54,0,0.0001,20.54,0
1989-07-01 00:00:00,0.084417,20.45333333,0,0.0001,20.45333333,0
1989-07-02 00:00:00,0.091633998,20.36666667,0,0.0001,20.36666667,0
1989-07-03 00:00:00,0.091764003,20.28,0,0.0001,20.28,0
1989-07-04 00:00:00,0.090172999,20.19333333,0,0.0001,20.19333333,0
1989-07-05 00:00:00,0.087623999,20.10666667,0,0.0001,20.10666667,0
1989-07-06 00:00:00,0.084348001,20.02,0,0.0001,20.02,0
1989-07-07 00:00:00,0.083253004,19.93333333,0,0.0001,19.93333333,0
1989-07-08 00:00:00,0.081528001,19.84666667,0,0.0001,19.84666667,0
1989-07-09 00:00:00,0.077757001,19.76,0,0.0001,19.76,0
1989-07-10 00:00:00,0.072457001,19.67333333,0,0.0001,19.67333333,0
1989-07-11 00:00:00,0.064989001,19.58666667,0,0.0001,19.58666667,0
1989-07-12 00:00:00,0.062951997,19.5,0,0.0001,19.5,0
1989-07-13 00:00:00,0.065803997,19.53846154,0,0.0001,19.53846154,0
1989-07-14 00:00:00,0.065881997,19.57692308,0,0.0001,19.57692308,0
1989-07-15 00:00:00,0.061930001,19.61538462,0,0.0001,19.61538462,0
1989-07-16 00:00:00,0.056733999,19.65384615,0,0.0001,19.65384615,0
1989-07-17 00:00:00,0.051959999,19.69230769,0,0.0001,19.69230769,0
1989-07-18 00:00:00,0.0524,19.73076923,0,0.0001,19.73076923,0
1989-07-19 00:00:00,0.04944,19.76923077,0,0.0001,19.76923077,0
1989-07-20 00:00:00,0.044677999,19.80769231,0,0.0001,19.80769231,0
1989-07-21 00:00:00,0.043611001,19.84615385,0,0.0001,19.84615385,0
1989-07-22 00:00:00,0.042635001,19.88461538,0,0.0001,19.88461538,0
1989-07-23 00:00:00,0.04166,19.92307692,0,0.0001,19.92307692,0
1989-07-24 00:00:00,0.041432999,19.96153846,0,0.0001,19.96153846,0
1989-07-25 00:00:00,0.039354999,20,0,0.0001,20,0
1989-07-26 00:00:00,0.038352001,19.84285714,0,0.0001,19.84285714,0
1989-07-27 00:00:00,0.039023001,19.68571429,0,0.0001,19.68571429,0
1989-07-28 00:00:00,0.039694,19.52857143,0,0.0001,19.52857143,0
1989-07-29 00:00:00,0.040291,19.37142857,0,0.0001,19.37142857,0
1989-07-30 00:00:00,0.042096,19.21428571,0,0.0001,19.21428571,0
1989-07-31 00:00:00,0.051553,19.05714286,0,0.0001,19.05714286,0
1989-08-01 00:00:00,0.049467999,18.9,0,0.0001,18.9,0
1989-08-02 00:00:00,0.052212,18.74285714,0,0.0001,18.74285714,0
1989-08-03 00:00:00,0.052487999,18.58571429,0,0.0001,18.58571429,0
1989-08-04 00:00:00,0.050168,18.42857143,0,0.0001,18.42857143,0
1989-08-05 00:00:00,0.049548,18.27142857,0,0.0001,18.27142857,0
1989-08-06 00:00:00,0.049910001,18.11428571,0,0.0001,18.11428571,0
1989-08-07 00:00:00,0.051275998,17.95714286,0,0.0001,17.95714286,0
1989-08-08 00:00:00,0.053881999,17.8,0,0.0001,17.8,0
1989-08-09 00:00:00,0.054644998,17.77333333,0,0.0001,17.77333333,0
1989-08-10 00:00:00,0.058541,17.74666667,0,0.0001,17.74666667,0
1989-08-11 00:00:00,0.060396001,17.72,0,0.0001,17.72,0
1989-08-12 00:00:00,0.062913999,17.69333333,0,0.0001,17.69333333,0
1989-08-13 00:00:00,0.061365001,17.66666667,0,0.0001,17.66666667,0
1989-08-14 00:00:00,0.062114,17.64,0,0.0001,17.64,0
1989-08-15 00:00:00,0.063723996,17.61333333,0,0.0001,17.61333333,0
1989-08-16 00:00:00,0.064340003,17.58666667,0,0.0001,17.58666667,0
1989-08-17 00:00:00,0.068515003,17.56,0,0.0001,17.56,0
1989-08-18 00:00:00,0.067019001,17.53333333,0,0.0001,17.53333333,0
1989-08-19 00:00:00,0.066248,17.50666667,0,0.0001,17.50666667,0
1989-08-20 00:00:00,0.06543,17.48,0,0.0001,17.48,0
1989-08-21 00:00:00,0.063964002,17.45333333,0,0.0001,17.45333333,0
1989-08-22 00:00:00,0.062355001,17.42666667,0,0.0001,17.42666667,0
1989-08-23 00:00:00,0.059066001,17.4,0,0.0001,17.4,0
1989-08-24 00:00:00,0.056529,17.34666667,0,0.0001,17.34666667,0
1989-08-25 00:00:00,0.054985002,17.29333333,0,0.0001,17.29333333,0
1989-08-26 00:00:00,0.054021001,17.24,0,0.0001,17.24,0
1989-08-27 00:00:00,0.059014,17.18666667,0,0.0001,17.18666667,0
1989-08-28 00:00:00,0.066960998,17.13333333,0,0.0001,17.13333333,0
1989-08-29 00:00:00,0.065396003,17.08,0,0.0001,17.08,0
1989-08-30 00:00:00,0.064778998,17.02666667,0,0.0001,17.02666667,0
1989-08-31 00:00:00,0.068879001,16.97333333,0,0.0001,16.97333333,0
1989-09-01 00:00:00,0.082215004,16.92,0,0.0001,16.92,0
1989-09-02 00:00:00,0.089181997,16.86666667,0,0.0001,16.86666667,0
1989-09-03 00:00:00,0.093542002,16.81333333,0,0.0001,16.81333333,0
1989-09-04 00:00:00,0.092550002,16.76,0,0.0001,16.76,0
1989-09-05 00:00:00,0.089922003,16.70666667,0,0.0001,16.70666667,0
1989-09-06 00:00:00,0.086909004,16.65333333,0,0.0001,16.65333333,0
1989-09-07 00:00:00,0.084214002,16.6,0,0.0001,16.6,0
1989-09-08 00:00:00,0.086718,16.58333333,0,0.0001,16.58333333,0
1989-09-09 00:00:00,0.088722996,16.56666667,0,0.0001,16.56666667,0
1989-09-10 00:00:00,0.088771999,16.55,0,0.0001,16.55,0
1989-09-11 00:00:00,0.084835,16.53333333,0,0.0001,16.53333333,0
1989-09-12 00:00:00,0.080389999,16.51666667,0,0.0001,16.51666667,0
1989-09-13 00:00:00,0.078865997,16.5,0,0.0001,16.5,0
1989-09-14 00:00:00,0.080623001,16.48333333,0,0.0001,16.48333333,0
1989-09-15 00:00:00,0.080953002,16.46666667,0,0.0001,16.46666667,0
1989-09-16 00:00:00,0.084283002,16.45,0,0.0001,16.45,0
1989-09-17 00:00:00,0.095717996,16.43333333,0,0.0001,16.43333333,0
1989-09-18 00:00:00,0.101190001,16.41666667,0,0.0001,16.41666667,0
1989-09-19 00:00:00,0.103473,16.4,0,0.0001,16.4,0
1989-09-20 00:00:00,0.105226003,16.20909091,0,0.0001,16.20909091,0
1989-09-21 00:00:00,0.104263999,16.01818182,0,0.0001,16.01818182,0
1989-09-22 00:00:00,0.103600003,15.82727273,0,0.0001,15.82727273,0
1989-09-23 00:00:00,0.102624997,15.63636364,0,0.0001,15.63636364,0
1989-09-24 00:00:00,0.100308001,15.44545455,0,0.0001,15.44545455,0
1989-09-25 00:00:00,0.096552998,15.25454545,0,0.0001,15.25454545,0
1989-09-26 00:00:00,0.098706998,15.06363636,0,0.0001,15.06363636,0
1989-09-27 00:00:00,0.097338997,14.87272727,0,0.0001,14.87272727,0
1989-09-28 00:00:00,0.093699999,14.68181818,0,0.0001,14.68181818,0
1989-09-29 00:00:00,0.089653999,14.49090909,0,0.0001,14.49090909,0
1989-09-30 00:00:00,0.086149,14.3,0,0.0001,14.3,0
1989-10-01 00:00:00,0.084294997,14.10909091,0,0.0001,14.10909091,0
1989-10-02 00:00:00,0.076462999,13.91818182,0,0.0001,13.91818182,0
1989-10-03 00:00:00,0.073615998,13.72727273,0,0.0001,13.72727273,0
1989-10-04 00:00:00,0.072283,13.53636364,0,0.0001,13.53636364,0
1989-10-05 00:00:00,0.071523003,13.34545455,0,0.0001,13.34545455,0
1989-10-06 00:00:00,0.074693002,13.15454545,0,0.0001,13.15454545,0
1989-10-07 00:00:00,0.082521997,12.96363636,0,0.0001,12.96363636,0
1989-10-08 00:00:00,0.083525002,12.77272727,0,0.0001,12.77272727,0
1989-10-09 00:00:00,0.081941001,12.58181818,0,0.0001,12.58181818,0
1989-10-10 00:00:00,0.080608003,12.39090909,0,0.0001,12.39090909,0
1989-10-11 00:00:00,0.080807999,12.2,0,0.0001,12.2,0
1989-10-12 00:00:00,0.081471004,12.17142857,0,0.0001,12.17142857,0
1989-10-13 00:00:00,0.090410002,12.14285714,0,0.0001,12.14285714,0
1989-10-14 00:00:00,0.097685002,12.11428571,0,0.0001,12.11428571,0
1989-10-15 00:00:00,0.097496003,12.08571429,0,0.0001,12.08571429,0
1989-10-16 00:00:00,0.115765996,12.05714286,0,0.0001,12.05714286,0
1989-10-17 00:00:00,0.128718004,12.02857143,0,0.0001,12.02857143,0
1989-10-18 00:00:00,0.131845996,12,0,0.0001,12,0
1989-10-19 00:00:00,0.134372994,11.93571429,0,0.0001,11.93571429,0
1989-10-20 00:00:00,0.141001999,11.87142857,0,0.0001,11.87142857,0
1989-10-21 00:00:00,0.160916001,11.80714286,0,0.0001,11.80714286,0
1989-10-22 00:00:00,0.175487995,11.74285714,0,0.0001,11.74285714,0
1989-10-23 00:00:00,0.180577993,11.67857143,0,0.0001,11.67857143,0
1989-10-24 00:00:00,0.191551998,11.61428571,0,0.0001,11.61428571,0
1989-10-25 00:00:00,0.194617003,11.55,0,0.0001,11.55,0
1989-10-26 00:00:00,0.207283005,11.48571429,0,0.0001,11.48571429,0
1989-10-27 00:00:00,0.208342001,11.42142857,0,0.0001,11.42142857,0
1989-10-28 00:00:00,0.208269,11.35714286,0,0.0001,11.35714286,0
1989-10-29 00:00:00,0.211675003,11.29285714,0,0.0001,11.29285714,0
1989-10-30 00:00:00,0.225058004,11.22857143,0,0.0001,11.22857143,0
1989-10-31 00:00:00,0.225994006,11.16428571,0,0.0001,11.16428571,0
1989-11-01 00:00:00,0.222962007,11.1,0,0.0001,11.1,0
1989-11-02 00:00:00,0.21277,10.94857143,0,0.0001,10.94857143,0
1989-11-03 00:00:00,0.209272996,10.79714286,0,0.0001,10.79714286,0
1989-11-04 00:00:00,0.202722996,10.64571429,0,0.0001,10.64571429,0
1989-11-05 00:00:00,0.201637,10.49428571,0,0.0001,10.49428571,0
1989-11-06 00:00:00,0.207479,10.34285714,0,0.0001,10.34285714,0
1989-11-07 00:00:00,0.201229006,10.19142857,0,0.0001,10.19142857,0
1989-11-08 00:00:00,0.193215996,10.04,0,0.0001,10.04,0
1989-11-09 00:00:00,0.190709993,9.888571429,0,0.0001,9.888571429,0
1989-11-10 00:00:00,0.186761007,9.737142857,0,0.0001,9.737142857,0
1989-11-11 00:00:00,0.184880003,9.585714286,0,0.0001,9.585714286,0
1989-11-12 00:00:00,0.180446997,9.434285714,0,0.0001,9.434285714,0
1989-11-13 00:00:00,0.176383004,9.282857143,0,0.0001,9.282857143,0
1989-11-14 00:00:00,0.170266002,9.131428571,0,0.0001,9.131428571,0
1989-11-15 00:00:00,0.163574994,8.98,0,0.0001,8.98,0
1989-11-16 00:00:00,0.157815993,8.828571429,0,0.0001,8.828571429,0
1989-11-17 00:00:00,0.153502002,8.677142857,0,0.0001,8.677142857,0
1989-11-18 00:00:00,0.148000002,8.525714286,0,0.0001,8.525714286,0
1989-11-19 00:00:00,0.141516,8.374285714,0,0.0001,8.374285714,0
1989-11-20 00:00:00,0.138013005,8.222857143,0,0.0001,8.222857143,0
1989-11-21 00:00:00,0.133125007,8.071428571,0,0.0001,8.071428571,0
1989-11-22 00:00:00,0.129043996,7.92,0,0.0001,7.92,0
1989-11-23 00:00:00,0.127735004,7.768571429,0,0.0001,7.768571429,0
1989-11-24 00:00:00,0.127228007,7.617142857,0,0.0001,7.617142857,0
1989-11-25 00:00:00,0.122891001,7.465714286,0,0.0001,7.465714286,0
1989-11-26 00:00:00,0.126512006,7.314285714,0,0.0001,7.314285714,0
1989-11-27 00:00:00,0.124265,7.162857143,0,0.0001,7.162857143,0
1989-11-28 00:00:00,0.122745,7.011428571,0,0.0001,7.011428571,0
1989-11-29 00:00:00,0.121228002,6.86,0,0.0001,6.86,0
1989-11-30 00:00:00,0.120190002,6.708571429,0,0.0001,6.708571429,0
1989-12-01 00:00:00,0.119030997,6.557142857,0,0.0001,6.557142857,0
1989-12-02 00:00:00,0.116337001,6.405714286,0,0.0001,6.405714286,0
1989-12-03 00:00:00,0.113852002,6.254285714,0,0.0001,6.254285714,0
1989-12-04 00:00:00,0.113868997,6.102857143,0,0.0001,6.102857143,0
1989-12-05 00:00:00,0.114430003,5.951428571,0,0.0001,5.951428571,0
1989-12-06 00:00:00,0.110790998,5.8,0,0.0001,5.8,0
1989-12-07 00:00:00,0.112558998,5.741666667,0,0.0001,5.741666667,0
1989-12-08 00:00:00,0.112640001,5.683333333,0,0.0001,5.683333333,0
1989-12-09 00:00:00,0.113790996,5.625,0,0.0001,5.625,0
1989-12-10 00:00:00,0.114133999,5.566666667,0,0.0001,5.566666667,0
1989-12-11 00:00:00,0.116010003,5.508333333,0,0.0001,5.508333333,0
1989-12-12 00:00:00,0.118404999,5.45,0,0.0001,5.45,0
1989-12-13 00:00:00,0.121310003,5.391666667,0,0.0001,5.391666667,0
1989-12-14 00:00:00,0.124059997,5.333333333,0,0.0001,5.333333333,0
1989-12-15 00:00:00,0.128463,5.275,0,0.0001,5.275,0
1989-12-16 00:00:00,0.129189998,5.216666667,0,0.0001,5.216666667,0
1989-12-17 00:00:00,0.151451007,5.158333333,0,0.0001,5.158333333,0
1989-12-18 00:00:00,0.174625993,5.1,0,0.0001,5.1,0
1989-12-19 00:00:00,0.222929001,5.041666667,0,0.0001,5.041666667,0
