datetime,Depth_meter,Water_Temperature_celsius
1999-02-22 00:00:00,9,2.8
1999-02-22 00:00:00,10,2.8
1999-02-22 00:00:00,11,2.9
1999-02-22 00:00:00,12,2.9
1999-02-22 00:00:00,13,2.9
1999-02-22 00:00:00,14,2.9
1999-02-22 00:00:00,15,2.9
1999-02-22 00:00:00,16,2.8
1999-02-22 00:00:00,17,2.7
1999-02-22 00:00:00,18,2.7
1999-02-22 00:00:00,19,2.8
1999-02-22 00:00:00,20,3
1999-02-22 00:00:00,21,2.9
1999-02-22 00:00:00,22,3.2
1999-03-29 00:00:00,23,4
1999-03-29 00:00:00,24,4
1999-03-29 00:00:00,25,4
1999-03-29 00:00:00,26,3.9
1999-03-29 00:00:00,27,3.9
1999-03-29 00:00:00,28,3.9
1999-03-29 00:00:00,29,3.9
1999-03-29 00:00:00,30,3.9
1999-03-29 00:00:00,0,3.9
1999-03-29 00:00:00,1,3.8
1999-03-29 00:00:00,2,3.8
1999-03-29 00:00:00,3,3.9
1999-03-29 00:00:00,3,3.8
1999-03-29 00:00:00,4,3.8
1999-03-29 00:00:00,5,3.9
1999-03-29 00:00:00,6,3.9
1999-03-29 00:00:00,7,3.9
1999-03-29 00:00:00,8,3.9
1999-03-29 00:00:00,9,3.9
1999-03-29 00:00:00,10,3.9
1999-03-29 00:00:00,11,3.9
1999-04-12 00:00:00,12,6.9
1999-04-12 00:00:00,13,6.8
1999-04-12 00:00:00,14,6.8
1999-04-12 00:00:00,15,6.8
1999-04-12 00:00:00,16,6.7
1999-04-12 00:00:00,17,6.7
1999-04-12 00:00:00,18,6.7
1999-04-12 00:00:00,19,6.7
1999-04-12 00:00:00,20,6.7
1999-04-12 00:00:00,21,6.7
1999-04-12 00:00:00,22,6.7
1999-04-12 00:00:00,23,6.7
1999-04-12 00:00:00,24,6.7
1999-04-12 00:00:00,25,6.7
1999-04-12 00:00:00,26,6.7
1999-04-12 00:00:00,27,6.7
1999-04-12 00:00:00,28,6.7
1999-04-12 00:00:00,0,6.7
1999-04-12 00:00:00,1,6.7
1999-04-12 00:00:00,2,6.7
1999-04-12 00:00:00,3,6.7
1999-04-12 00:00:00,3,6.7
1999-04-12 00:00:00,4,6.7
1999-04-12 00:00:00,5,6.7
1999-04-26 00:00:00,6,9.8
1999-04-26 00:00:00,7,9.6
1999-04-26 00:00:00,8,9.4
1999-04-26 00:00:00,9,8.8
1999-04-26 00:00:00,10,8.6
1999-04-26 00:00:00,11,8.4
1999-04-26 00:00:00,12,8.4
1999-04-26 00:00:00,13,8.4
1999-04-26 00:00:00,14,8.2
1999-04-26 00:00:00,15,8
1999-04-26 00:00:00,16,7.9
1999-04-26 00:00:00,17,7.9
1999-04-26 00:00:00,18,7.9
1999-04-26 00:00:00,19,7.8
1999-04-26 00:00:00,20,7.8
1999-04-26 00:00:00,21,7.8
1999-04-26 00:00:00,22,7.8
1999-04-26 00:00:00,23,7.8
1999-04-26 00:00:00,24,7.8
1999-04-26 00:00:00,25,7.8
1999-04-26 00:00:00,26,7.8
1999-04-26 00:00:00,27,7.8
1999-04-26 00:00:00,28,7.8
1999-04-26 00:00:00,0,7.7
1999-05-10 00:00:00,1,12.1
1999-05-10 00:00:00,2,12
1999-05-10 00:00:00,3,11.9
1999-05-10 00:00:00,3,11.9
1999-05-10 00:00:00,5,11.9
1999-05-10 00:00:00,7,11.8
1999-05-10 00:00:00,9,11.8
1999-05-10 00:00:00,10,11.8
1999-05-10 00:00:00,11,11.7
1999-05-10 00:00:00,12,11.7
1999-05-10 00:00:00,13,11.6
1999-05-10 00:00:00,15,11.5
1999-05-10 00:00:00,17,11.4
1999-05-10 00:00:00,19,11.2
1999-05-10 00:00:00,20,10.8
1999-05-10 00:00:00,22,10.6
1999-05-10 00:00:00,24,10.2
1999-05-10 00:00:00,25,9.9
1999-05-10 00:00:00,27,9.7
1999-05-10 00:00:00,29,9.6
1999-05-10 00:00:00,30,9.6
1999-05-10 00:00:00,0.25,9.5
1999-05-10 00:00:00,1,9.4
1999-05-10 00:00:00,2,9.2
1999-05-10 00:00:00,3,9.1
1999-05-26 00:00:00,3,14.4
1999-05-26 00:00:00,5,14.4
1999-05-26 00:00:00,7,14.4
1999-05-26 00:00:00,9,14.4
1999-05-26 00:00:00,10,14.4
1999-05-26 00:00:00,11,14.4
1999-05-26 00:00:00,12,14.4
1999-05-26 00:00:00,13,14.4
1999-05-26 00:00:00,14,14.4
1999-05-26 00:00:00,15,14.4
1999-05-26 00:00:00,17,14.4
1999-05-26 00:00:00,19,14.3
1999-05-26 00:00:00,20,14.3
1999-05-26 00:00:00,22,14.3
1999-05-26 00:00:00,24,14
1999-05-26 00:00:00,25,13.3
1999-05-26 00:00:00,27,12.8
1999-05-26 00:00:00,29,11.8
1999-05-26 00:00:00,30,11.2
1999-05-26 00:00:00,0,10.7
1999-05-26 00:00:00,1,10.5
1999-05-26 00:00:00,2,10.4
1999-05-26 00:00:00,3,10.4
1999-05-26 00:00:00,3,10.3
1999-05-26 00:00:00,4,10.3
1999-06-07 00:00:00,5,19.3
1999-06-07 00:00:00,6,19.3
1999-06-07 00:00:00,7,19.2
1999-06-07 00:00:00,8,19.2
1999-06-07 00:00:00,9,19.2
1999-06-07 00:00:00,10,19.2
1999-06-07 00:00:00,11,19.2
1999-06-07 00:00:00,12,19.2
1999-06-07 00:00:00,13,19
1999-06-07 00:00:00,14,15.7
1999-06-07 00:00:00,15,14.8
1999-06-07 00:00:00,16,14.6
1999-06-07 00:00:00,17,13.9
1999-06-07 00:00:00,18,13.7
1999-06-07 00:00:00,19,13.2
1999-06-07 00:00:00,20,12.8
1999-06-07 00:00:00,22,12.5
1999-06-07 00:00:00,24,12.2
1999-06-07 00:00:00,25,11.9
1999-06-07 00:00:00,27,11.7
1999-06-07 00:00:00,29,11.5
1999-06-07 00:00:00,30,11.5
1999-06-07 00:00:00,0,11.4
1999-06-07 00:00:00,2,11.3
1999-06-07 00:00:00,3,11.2
1999-06-21 00:00:00,4,21.4
1999-06-21 00:00:00,5,21.4
1999-06-21 00:00:00,7,21.2
1999-06-21 00:00:00,9,21
1999-06-21 00:00:00,10,20.7
1999-06-21 00:00:00,12,20.6
1999-06-21 00:00:00,14,20.4
1999-06-21 00:00:00,15,20.4
1999-06-21 00:00:00,17,19.8
1999-06-21 00:00:00,19,19.4
1999-06-21 00:00:00,20,17.3
1999-06-21 00:00:00,22,15.7
1999-06-21 00:00:00,25,14.5
1999-06-21 00:00:00,27,14.1
1999-06-21 00:00:00,27.5,13.7
1999-06-21 00:00:00,29,13.1
1999-06-21 00:00:00,30,12.6
1999-06-21 00:00:00,0,12.2
1999-06-21 00:00:00,2,12.1
1999-06-21 00:00:00,4,11.9
1999-06-21 00:00:00,5,11.9
1999-06-21 00:00:00,6,11.8
1999-06-21 00:00:00,8,11.7
1999-06-21 00:00:00,10,11.5
1999-07-06 00:00:00,12,24.7
1999-07-06 00:00:00,14,24.7
1999-07-06 00:00:00,15,24.7
1999-07-06 00:00:00,16,24.7
1999-07-06 00:00:00,18,24.5
1999-07-06 00:00:00,20,24.2
1999-07-06 00:00:00,22,24.2
1999-07-06 00:00:00,24,24.1
1999-07-06 00:00:00,25,24.1
1999-07-06 00:00:00,26,23
1999-07-06 00:00:00,28,17.3
1999-07-06 00:00:00,0,16.1
1999-07-06 00:00:00,3,15.3
1999-07-06 00:00:00,3,14.2
1999-07-06 00:00:00,5,13.7
1999-07-06 00:00:00,7,13.3
1999-07-06 00:00:00,9,12.8
1999-07-06 00:00:00,10,12.6
1999-07-06 00:00:00,12,12.3
1999-07-06 00:00:00,14,12
1999-07-06 00:00:00,15,11.9
1999-07-06 00:00:00,17,11.8
1999-07-06 00:00:00,19,11.8
1999-07-06 00:00:00,20,11.7
1999-07-06 00:00:00,22,11.7
1999-07-19 00:00:00,24,24.4
1999-07-19 00:00:00,25,24.4
1999-07-19 00:00:00,27,24.4
1999-07-19 00:00:00,29,24.4
1999-07-19 00:00:00,30,24.4
1999-07-19 00:00:00,3,24.3
1999-07-19 00:00:00,30,24.3
1999-07-19 00:00:00,0,24.3
1999-07-19 00:00:00,0,24.1
1999-07-19 00:00:00,1,23.8
1999-07-19 00:00:00,2,22
1999-07-19 00:00:00,3,19.6
1999-07-19 00:00:00,4,15.7
1999-07-19 00:00:00,6,14.9
1999-07-19 00:00:00,8,14.5
1999-07-19 00:00:00,9,13.6
1999-07-19 00:00:00,10,13.3
1999-07-19 00:00:00,11,12.9
1999-07-19 00:00:00,12,12.5
1999-07-19 00:00:00,14,12.3
1999-07-19 00:00:00,15,12.2
1999-07-19 00:00:00,16,12
1999-07-19 00:00:00,18,11.9
1999-07-19 00:00:00,20,11.8
1999-07-19 00:00:00,22,11.7
1999-08-02 00:00:00,25,26.3
1999-08-02 00:00:00,30,26.3
1999-08-02 00:00:00,0.5,26.3
1999-08-02 00:00:00,1,26.3
1999-08-02 00:00:00,3,26.3
1999-08-02 00:00:00,3,26.3
1999-08-02 00:00:00,5,26.3
1999-08-02 00:00:00,7,26.3
1999-08-02 00:00:00,9,26.3
1999-08-02 00:00:00,11,23.1
1999-08-02 00:00:00,13,21.2
1999-08-02 00:00:00,15,19
1999-08-02 00:00:00,17,16.9
1999-08-02 00:00:00,19,15.4
1999-08-02 00:00:00,21,14.4
1999-08-02 00:00:00,23,13.5
1999-08-02 00:00:00,25,12.8
1999-08-02 00:00:00,27,12.6
1999-08-02 00:00:00,29,12.5
1999-08-02 00:00:00,30,12.5
1999-08-02 00:00:00,0.5,12.4
1999-08-02 00:00:00,1,12.1
1999-08-02 00:00:00,2,11.9
1999-08-02 00:00:00,3,11.9
1999-08-02 00:00:00,4,11.9
1999-08-16 00:00:00,6,22.6
1999-08-16 00:00:00,8,22.6
1999-08-16 00:00:00,10,22.6
1999-08-16 00:00:00,12,22.6
1999-08-16 00:00:00,14,22.7
1999-08-16 00:00:00,15,22.7
1999-08-16 00:00:00,16,22.7
1999-08-16 00:00:00,18,22.7
1999-08-16 00:00:00,20,22.7
1999-08-16 00:00:00,22,22.7
1999-08-16 00:00:00,24,22.7
1999-08-16 00:00:00,25,22.7
1999-08-16 00:00:00,26,18.4
1999-08-16 00:00:00,28,14.6
1999-08-16 00:00:00,30,14.2
1999-08-16 00:00:00,0,13.5
1999-08-16 00:00:00,1,13.2
1999-08-16 00:00:00,2,12.9
1999-08-16 00:00:00,3,12.7
1999-08-16 00:00:00,4,12.6
1999-08-16 00:00:00,5,12.2
1999-08-16 00:00:00,6,12.1
1999-08-16 00:00:00,7,12
1999-08-16 00:00:00,8,12
1999-08-30 00:00:00,9,22.2
1999-08-30 00:00:00,10,22.3
1999-08-30 00:00:00,11,22.3
1999-08-30 00:00:00,12,22.3
1999-08-30 00:00:00,13,22.3
1999-08-30 00:00:00,14,22.3
1999-08-30 00:00:00,15,22.3
1999-08-30 00:00:00,16,22.3
1999-08-30 00:00:00,17,22.3
1999-08-30 00:00:00,18,22.3
1999-08-30 00:00:00,19,22.2
1999-08-30 00:00:00,20,21.2
1999-08-30 00:00:00,21,19.7
1999-08-30 00:00:00,22,15.1
1999-08-30 00:00:00,25,14.8
1999-08-30 00:00:00,3,13.5
1999-08-30 00:00:00,10,13.2
1999-08-30 00:00:00,15,12.8
1999-08-30 00:00:00,20,12.6
1999-08-30 00:00:00,25,12.4
1999-08-30 00:00:00,30,12.2
1999-08-30 00:00:00,0,12.1
1999-08-30 00:00:00,1,11.9
1999-08-30 00:00:00,2,11.8
1999-08-30 00:00:00,3,11.8
1999-09-27 00:00:00,4,17.9
1999-09-27 00:00:00,5,17.9
1999-09-27 00:00:00,6,17.9
1999-09-27 00:00:00,7,17.9
1999-09-27 00:00:00,8,17.9
1999-09-27 00:00:00,8.5,17.9
1999-09-27 00:00:00,9,17.9
1999-09-27 00:00:00,10,17.9
1999-09-27 00:00:00,11,17.9
1999-09-27 00:00:00,12,17.9
1999-09-27 00:00:00,13,17.9
1999-09-27 00:00:00,14,17.9
1999-09-27 00:00:00,15,17.9
1999-09-27 00:00:00,16,17.9
1999-09-27 00:00:00,17,17.7
1999-09-27 00:00:00,18,17.5
1999-09-27 00:00:00,19,14.9
1999-09-27 00:00:00,20,13.4
1999-09-27 00:00:00,21,13
1999-09-27 00:00:00,22,12.8
1999-09-27 00:00:00,23,12.4
1999-09-27 00:00:00,24,12.2
1999-09-27 00:00:00,25,12.1
1999-09-27 00:00:00,26,12.1
1999-09-27 00:00:00,27,12
1999-10-07 00:00:00,28,14.6
1999-10-07 00:00:00,29,14.6
1999-10-07 00:00:00,29.5,14.6
1999-10-07 00:00:00,0,14.6
1999-10-07 00:00:00,1,14.6
1999-10-07 00:00:00,2,14.6
1999-10-07 00:00:00,3,14.6
1999-10-07 00:00:00,4,14.6
1999-10-07 00:00:00,5,14.6
1999-10-07 00:00:00,6,14.6
1999-10-07 00:00:00,7,14.6
1999-10-07 00:00:00,8,14.6
1999-10-07 00:00:00,9,14.6
1999-10-07 00:00:00,10,14.6
1999-10-07 00:00:00,10.5,14.6
1999-10-07 00:00:00,11,14.6
1999-10-07 00:00:00,11.5,14.6
1999-10-07 00:00:00,12,14.5
1999-10-07 00:00:00,12.5,13.3
1999-10-07 00:00:00,13,12.5
1999-10-07 00:00:00,15,12.4
1999-10-07 00:00:00,20,12.3
1999-10-07 00:00:00,25,12.2
1999-10-07 00:00:00,29,12
1999-10-07 00:00:00,0,12
1999-10-26 00:00:00,1,11.5
1999-10-26 00:00:00,2,11.4
1999-10-26 00:00:00,3,11.4
1999-10-26 00:00:00,4,11.4
1999-10-26 00:00:00,5,11.4
1999-10-26 00:00:00,6,11.4
1999-10-26 00:00:00,7,11.4
1999-10-26 00:00:00,8,11.4
1999-10-26 00:00:00,9,11.4
1999-10-26 00:00:00,10,11.4
1999-10-26 00:00:00,11,11.4
1999-10-26 00:00:00,12,11.4
1999-10-26 00:00:00,12.5,11.4
1999-10-26 00:00:00,13,11.4
1999-10-26 00:00:00,14,11.4
1999-10-26 00:00:00,15,11.4
1999-10-26 00:00:00,16,11.4
1999-10-26 00:00:00,17,11.4
1999-10-26 00:00:00,18,11.4
1999-10-26 00:00:00,19,11.4
1999-10-26 00:00:00,20,11.4
1999-10-26 00:00:00,21,11.4
1999-10-26 00:00:00,22,11.4
1999-10-26 00:00:00,23,11.4
1999-11-22 00:00:00,24,9.4
1999-11-22 00:00:00,25,9.4
1999-11-22 00:00:00,26,9.3
1999-11-22 00:00:00,27,9.3
1999-11-22 00:00:00,28,9.3
1999-11-22 00:00:00,29,9.3
1999-11-22 00:00:00,0,9.3
1999-11-22 00:00:00,1,9.3
1999-11-22 00:00:00,2,9.3
1999-11-22 00:00:00,3,9.3
1999-11-22 00:00:00,4,9.3
1999-11-22 00:00:00,5,9.3
1999-11-22 00:00:00,6,9.3
1999-11-22 00:00:00,7,9.3
1999-11-22 00:00:00,8,9.3
1999-11-22 00:00:00,9,9.3
1999-11-22 00:00:00,10,9.3
1999-11-22 00:00:00,11,9.3
1999-11-22 00:00:00,12,9.3
1999-11-22 00:00:00,13,9.3
1999-11-22 00:00:00,14,9.3
1999-11-22 00:00:00,15,9.3
1999-11-22 00:00:00,16,9.3
1999-11-22 00:00:00,17,9.3
2000-01-24 00:00:00,18,0.8
2000-01-24 00:00:00,19,0.4
2000-01-24 00:00:00,20,0.4
2000-01-24 00:00:00,21,0.3
2000-01-24 00:00:00,22,0.4
2000-01-24 00:00:00,23,0.4
2000-01-24 00:00:00,24,0.4
2000-01-24 00:00:00,25,0.4
2000-01-24 00:00:00,26,0.4
2000-01-24 00:00:00,27,0.4
2000-01-24 00:00:00,28,0.4
2000-01-24 00:00:00,29,0.4
2000-01-24 00:00:00,30,0.4
2000-01-24 00:00:00,1,0.4
2000-01-24 00:00:00,2,0.4
2000-01-24 00:00:00,3,0.4
2000-01-24 00:00:00,4,0.5
2000-01-24 00:00:00,6,0.6
2000-01-24 00:00:00,7,0.7
2000-01-24 00:00:00,8,0.9
2000-01-24 00:00:00,10,1
2000-01-24 00:00:00,11,1.1
2000-01-24 00:00:00,12,1.2
2000-01-24 00:00:00,13,1.2
2000-01-24 00:00:00,15,1.6
2000-02-28 00:00:00,17,1.2
2000-02-28 00:00:00,19,1.4
2000-02-28 00:00:00,20,1.2
2000-02-28 00:00:00,21,1.2
2000-02-28 00:00:00,23,1.1
2000-02-28 00:00:00,24,1.1
2000-02-28 00:00:00,25,1.1
2000-02-28 00:00:00,26,1.1
2000-02-28 00:00:00,28,1.1
2000-02-28 00:00:00,29,1.1
2000-02-28 00:00:00,30,1.1
2000-02-28 00:00:00,0,1.1
2000-02-28 00:00:00,1,1.1
2000-02-28 00:00:00,2,1.1
2000-02-28 00:00:00,3,1.1
2000-02-28 00:00:00,3,1.1
2000-02-28 00:00:00,4,1.1
2000-02-28 00:00:00,5,1.2
2000-02-28 00:00:00,6,1.5
2000-02-28 00:00:00,7,1.7
2000-02-28 00:00:00,8,2
2000-02-28 00:00:00,9,2.2
2000-03-13 00:00:00,10,3
2000-03-13 00:00:00,11,2.9
2000-03-13 00:00:00,12,2.9
2000-03-13 00:00:00,13,2.9
2000-03-13 00:00:00,14,2.9
2000-03-13 00:00:00,15,2.9
2000-03-13 00:00:00,16,2.8
2000-03-13 00:00:00,17,2.8
2000-03-13 00:00:00,18,2.8
2000-03-13 00:00:00,19,2.8
2000-03-13 00:00:00,20,2.8
2000-03-13 00:00:00,21,2.8
2000-03-13 00:00:00,22,2.8
2000-03-13 00:00:00,23,2.8
2000-03-13 00:00:00,24,2.8
2000-03-13 00:00:00,25,2.8
2000-03-13 00:00:00,26,2.8
2000-03-13 00:00:00,27,2.8
2000-03-13 00:00:00,28,2.8
2000-03-13 00:00:00,29,2.8
2000-03-13 00:00:00,0,2.9
2000-03-13 00:00:00,1,2.9
2000-03-13 00:00:00,2,2.9
2000-03-13 00:00:00,3,2.9
2000-03-13 00:00:00,4,2.9
2000-03-29 00:00:00,5,4.4
2000-03-29 00:00:00,7,4.3
2000-03-29 00:00:00,9,4.3
2000-03-29 00:00:00,10,4.3
2000-03-29 00:00:00,11,4.3
2000-03-29 00:00:00,13,4.2
2000-03-29 00:00:00,14,4.3
2000-03-29 00:00:00,15,4.2
2000-03-29 00:00:00,16,4.2
2000-03-29 00:00:00,17,4.2
2000-03-29 00:00:00,18,4.2
2000-03-29 00:00:00,19,4.2
2000-03-29 00:00:00,20,4.2
2000-03-29 00:00:00,21,4.2
2000-03-29 00:00:00,22,4.2
2000-03-29 00:00:00,24,4.2
2000-03-29 00:00:00,25,4.2
2000-03-29 00:00:00,28,4.2
2000-03-29 00:00:00,29,4.2
2000-03-29 00:00:00,0,4.2
2000-03-29 00:00:00,1,4.1
2000-03-29 00:00:00,2,4.1
2000-03-29 00:00:00,3,4.2
2000-03-29 00:00:00,4,4.1
2000-04-10 00:00:00,5,5.7
2000-04-10 00:00:00,6,5.7
2000-04-10 00:00:00,7,5.7
2000-04-10 00:00:00,8,5.7
2000-04-10 00:00:00,9,5.7
2000-04-10 00:00:00,10,5.7
2000-04-10 00:00:00,12,5.7
2000-04-10 00:00:00,14,5.7
2000-04-10 00:00:00,15,5.7
2000-04-10 00:00:00,16,5.7
2000-04-10 00:00:00,17,5.7
2000-04-10 00:00:00,18,5.7
2000-04-10 00:00:00,19,5.7
2000-04-10 00:00:00,20,5.6
2000-04-10 00:00:00,21,5.6
2000-04-10 00:00:00,23,5.6
2000-04-10 00:00:00,25,5.6
2000-04-10 00:00:00,27,5.6
2000-04-10 00:00:00,29,5.6
2000-04-10 00:00:00,30,5.6
2000-04-10 00:00:00,0,5.6
2000-04-10 00:00:00,1,5.6
2000-04-10 00:00:00,2,5.6
2000-04-10 00:00:00,3,5.6
2000-04-10 00:00:00,4,5.6
2000-04-25 00:00:00,5,7.5
2000-04-25 00:00:00,6,7.3
2000-04-25 00:00:00,7,7.2
2000-04-25 00:00:00,8,7.2
2000-04-25 00:00:00,9,7.2
2000-04-25 00:00:00,10,7.1
2000-04-25 00:00:00,11,7.1
2000-04-25 00:00:00,12,7.1
2000-04-25 00:00:00,0,7.1
2000-04-25 00:00:00,1,7.1
2000-04-25 00:00:00,2,7.1
2000-04-25 00:00:00,3,7.1
2000-04-25 00:00:00,4,7.1
2000-04-25 00:00:00,6,7.1
2000-04-25 00:00:00,8,7.1
2000-04-25 00:00:00,10,7.1
2000-04-25 00:00:00,12,7
2000-04-25 00:00:00,15,7
2000-04-25 00:00:00,16,6.7
2000-04-25 00:00:00,17,6.6
2000-04-25 00:00:00,18,6.5
2000-04-25 00:00:00,19,6.5
2000-04-25 00:00:00,20,6.5
2000-04-25 00:00:00,21,6.4
2000-04-25 00:00:00,22,6.4
2000-05-09 00:00:00,23,16.8
2000-05-09 00:00:00,24,16.8
2000-05-09 00:00:00,25,16.8
2000-05-09 00:00:00,26,16.8
2000-05-09 00:00:00,27,16.6
2000-05-09 00:00:00,28,16.5
2000-05-09 00:00:00,29,16
2000-05-09 00:00:00,30,9.7
2000-05-09 00:00:00,31,9.3
2000-05-09 00:00:00,0,8.8
2000-05-09 00:00:00,3,8.6
2000-05-09 00:00:00,5,8.2
2000-05-09 00:00:00,10,7.9
2000-05-09 00:00:00,15,7.8
2000-05-09 00:00:00,20,7.7
2000-05-09 00:00:00,25,7.6
2000-05-09 00:00:00,27.5,7.5
2000-05-09 00:00:00,28,7.4
2000-05-09 00:00:00,1,7.3
2000-05-09 00:00:00,3,7.1
2000-05-09 00:00:00,5,7
2000-05-09 00:00:00,7,6.9
2000-05-09 00:00:00,9,6.9
2000-05-09 00:00:00,11,6.8
2000-05-09 00:00:00,13,6.8
2000-05-22 00:00:00,15,13.7
2000-05-22 00:00:00,17,13.7
2000-05-22 00:00:00,19,13.7
2000-05-22 00:00:00,21,13.7
2000-05-22 00:00:00,23,13.7
2000-05-22 00:00:00,25,13.7
2000-05-22 00:00:00,27,13.6
2000-05-22 00:00:00,28,13.6
2000-05-22 00:00:00,28.5,13.5
2000-05-22 00:00:00,0.25,12.1
2000-05-22 00:00:00,0.25,11.8
2000-05-22 00:00:00,1,11.7
2000-05-22 00:00:00,1,11.6
2000-05-22 00:00:00,2.5,11.5
2000-05-22 00:00:00,2.5,11.4
2000-05-22 00:00:00,4.5,11.3
2000-05-22 00:00:00,4.5,11.2
2000-05-22 00:00:00,5.5,11.1
2000-05-22 00:00:00,5.5,10.6
2000-05-22 00:00:00,6,9.8
2000-05-22 00:00:00,6,9.1
2000-05-22 00:00:00,8,8.9
2000-05-22 00:00:00,8,8.8
2000-05-22 00:00:00,9.5,8.7
2000-05-22 00:00:00,9.5,8.6
2000-05-22 00:00:00,10,8.5
2000-05-22 00:00:00,10,8.4
2000-05-22 00:00:00,12.5,8.1
2000-05-22 00:00:00,12.5,8.1
2000-06-06 00:00:00,13.5,15.7
2000-06-06 00:00:00,13.5,15.7
2000-06-06 00:00:00,15,15.5
2000-06-06 00:00:00,16,15.4
2000-06-06 00:00:00,17,15.3
2000-06-06 00:00:00,18,15.3
2000-06-06 00:00:00,18.5,15.3
2000-06-06 00:00:00,28,15.3
2000-06-06 00:00:00,28,15.3
2000-06-06 00:00:00,0.5,15.3
2000-06-06 00:00:00,2,15.3
2000-06-06 00:00:00,3,15.2
2000-06-06 00:00:00,4,15.2
2000-06-06 00:00:00,4,15.2
2000-06-06 00:00:00,6,14.7
2000-06-06 00:00:00,7.5,13.6
2000-06-06 00:00:00,7.5,13.4
2000-06-06 00:00:00,9,13.3
2000-06-06 00:00:00,9,12.8
2000-06-06 00:00:00,28,12.5
2000-06-06 00:00:00,0,12.1
2000-06-06 00:00:00,0.5,11.9
2000-06-06 00:00:00,0.5,11.5
2000-06-06 00:00:00,2.5,11.4
2000-06-06 00:00:00,4,11.1
2000-06-06 00:00:00,6.5,11
2000-06-06 00:00:00,9.5,10.9
2000-06-06 00:00:00,11.5,10.7
2000-06-06 00:00:00,14.5,10.6
2000-06-06 00:00:00,17,10.5
2000-06-06 00:00:00,19.5,10.3
2000-06-06 00:00:00,23.5,10.2
2000-06-06 00:00:00,25,10.1
2000-06-19 00:00:00,27,19.5
2000-06-19 00:00:00,28,19.3
2000-06-19 00:00:00,28.5,19.3
2000-06-19 00:00:00,29.5,19.2
2000-06-19 00:00:00,2,19.1
2000-06-19 00:00:00,2.5,19.1
2000-06-19 00:00:00,5,19
2000-06-19 00:00:00,6.5,19
2000-06-19 00:00:00,8.5,18.9
2000-06-19 00:00:00,9.5,18.6
2000-06-19 00:00:00,12.5,18.3
2000-06-19 00:00:00,13.5,18
2000-06-19 00:00:00,15.5,15.8
2000-06-19 00:00:00,18,14.4
2000-06-19 00:00:00,20.5,13.8
2000-06-19 00:00:00,22,13.3
2000-06-19 00:00:00,24,13.2
2000-06-19 00:00:00,26,12.8
2000-06-19 00:00:00,27.5,12.6
2000-06-19 00:00:00,29.5,12.3
2000-06-19 00:00:00,29.5,12.2
2000-06-19 00:00:00,3,12
2000-06-19 00:00:00,3,11.7
2000-06-19 00:00:00,3,11.4
2000-06-19 00:00:00,10,11.2
2000-06-19 00:00:00,15,11.1
2000-06-19 00:00:00,20,10.9
2000-06-19 00:00:00,25,10.8
2000-06-19 00:00:00,30,10.7
2000-06-19 00:00:00,0.25,10.7
2000-06-19 00:00:00,2,10.7
2000-06-19 00:00:00,3,10.7
2000-06-19 00:00:00,5,10.7
2000-06-19 00:00:00,7,10.6
2000-06-19 00:00:00,8,10.6
2000-06-19 00:00:00,9.5,10.6
2000-06-19 00:00:00,9.5,10.6
2000-06-19 00:00:00,10,10.6
2000-06-19 00:00:00,10.5,10.5
2000-06-19 00:00:00,13,10.5
2000-07-03 00:00:00,14,21.3
2000-07-03 00:00:00,15,21.3
2000-07-03 00:00:00,15,21.3
2000-07-03 00:00:00,17.5,21.3
2000-07-03 00:00:00,18.5,21.3
2000-07-03 00:00:00,19.5,21.3
2000-07-03 00:00:00,20,21.3
2000-07-03 00:00:00,22.5,21.3
2000-07-03 00:00:00,24,21.1
2000-07-03 00:00:00,25.5,20.2
2000-07-03 00:00:00,26,19.1
2000-07-03 00:00:00,27,19
2000-07-03 00:00:00,27.5,17.9
2000-07-03 00:00:00,15,17.2
2000-07-03 00:00:00,20,15.7
2000-07-03 00:00:00,25,14.5
2000-07-03 00:00:00,29,14.2
2000-07-03 00:00:00,30,13.5
2000-07-03 00:00:00,1,12.9
2000-07-03 00:00:00,2,12.6
2000-07-03 00:00:00,3,12.3
2000-07-03 00:00:00,3,11.9
2000-07-03 00:00:00,4.5,11.9
2000-07-03 00:00:00,5.5,11.7
2000-07-03 00:00:00,6,11.6
2000-07-03 00:00:00,7,11.5
2000-07-03 00:00:00,8,11.4
2000-07-03 00:00:00,9,11.3
2000-07-03 00:00:00,15,11.1
2000-07-03 00:00:00,15,11
2000-07-03 00:00:00,16,11
2000-07-17 00:00:00,17,25.2
2000-07-17 00:00:00,18,25.2
2000-07-17 00:00:00,19.5,25.2
2000-07-17 00:00:00,20,25.1
2000-07-17 00:00:00,20,25.1
2000-07-17 00:00:00,21.5,25
2000-07-17 00:00:00,23,24.7
2000-07-17 00:00:00,25,24.2
2000-07-17 00:00:00,25,21.2
2000-07-17 00:00:00,27,20.6
2000-07-17 00:00:00,29,19.7
2000-07-17 00:00:00,30,19.4
2000-07-17 00:00:00,0,18.8
2000-07-17 00:00:00,1,17.8
2000-07-17 00:00:00,2,16.9
2000-07-17 00:00:00,2.5,15.5
2000-07-17 00:00:00,3,14.4
2000-07-17 00:00:00,4,13.6
2000-07-17 00:00:00,5,13.1
2000-07-17 00:00:00,6,12.7
2000-07-17 00:00:00,7,12.4
2000-07-17 00:00:00,8,12.1
2000-07-17 00:00:00,9,12
2000-07-17 00:00:00,10,11.8
