datetime,Flow_metersCubedPerSecond_1,Flow_metersCubedPerSecond_2
1990-03-31 00:00:00,6.413419,0.00001
1990-04-01 00:00:00,6.459991,0.00001
1990-04-02 00:00:00,6.441431,0.00001
1990-04-03 00:00:00,6.313075,0.00001
1990-04-04 00:00:00,6.296893,0.00001
1990-04-05 00:00:00,6.293571,0.00001
1990-04-06 00:00:00,6.340773,0.00001
1990-04-07 00:00:00,6.756138,0.00001
1990-04-08 00:00:00,7.270833,0.00001
1990-04-09 00:00:00,7.752269,0.00001
1990-04-10 00:00:00,8.703177,0.00001
1990-04-11 00:00:00,9.316911,0.00001
1990-04-12 00:00:00,10.090099,0.00001
1990-04-13 00:00:00,10.175117,0.00001
1990-04-14 00:00:00,10.208166,0.00001
1990-04-15 00:00:00,10.27952,0.00001
1990-04-16 00:00:00,10.254923,0.00001
1990-04-17 00:00:00,10.435025,0.00001
1990-04-18 00:00:00,11.529014,0.00001
1990-04-19 00:00:00,11.652567,0.00001
1990-04-20 00:00:00,11.93015,0.00001
1990-04-21 00:00:00,12.312738,0.00001
1990-04-22 00:00:00,12.238265,0.00001
1990-04-23 00:00:00,12.123136,0.00001
1990-04-24 00:00:00,12.115409,0.00001
1990-04-25 00:00:00,12.050383,0.00001
1990-04-26 00:00:00,12.937397,0.00001
1990-04-27 00:00:00,13.692827,0.00001
1990-04-28 00:00:00,13.580338,0.00001
1990-04-29 00:00:00,13.535607,0.00001
1990-04-30 00:00:00,13.384758,0.00001
1990-05-01 00:00:00,13.262476,0.00001
1990-05-02 00:00:00,13.056029,0.00001
1990-05-03 00:00:00,12.780725,0.00001
1990-05-04 00:00:00,12.550214,0.00001
1990-05-05 00:00:00,12.168914,0.00001
1990-05-06 00:00:00,11.743459,0.00001
1990-05-07 00:00:00,11.530192,0.00001
1990-05-08 00:00:00,12.835648,0.00001
1990-05-09 00:00:00,13.982372,0.00001
1990-05-10 00:00:00,14.816457,0.00001
1990-05-11 00:00:00,14.736399,0.00001
1990-05-12 00:00:00,14.553882,0.00001
1990-05-13 00:00:00,15.027377,0.00001
1990-05-14 00:00:00,14.896195,0.00001
1990-05-15 00:00:00,14.517536,0.00001
1990-05-16 00:00:00,14.123875,0.00001
1990-05-17 00:00:00,13.983381,0.00001
1990-05-18 00:00:00,13.740854,0.00001
1990-05-19 00:00:00,13.323414,0.00001
1990-05-20 00:00:00,12.929263,0.00001
1990-05-21 00:00:00,12.5461,0.00001
1990-05-22 00:00:00,12.295501,0.00001
1990-05-23 00:00:00,12.659411,0.00001
1990-05-24 00:00:00,12.506573,0.00001
1990-05-25 00:00:00,12.132331,0.00001
1990-05-26 00:00:00,12.369441,0.00001
1990-05-27 00:00:00,13.210215,0.00001
1990-05-28 00:00:00,14.033792,0.00001
1990-05-29 00:00:00,13.924053,0.00001
1990-05-30 00:00:00,13.55575,0.00001
1990-05-31 00:00:00,13.16585,0.00001
1990-06-01 00:00:00,12.986838,0.00001
1990-06-02 00:00:00,12.909928,0.00001
1990-06-03 00:00:00,12.536147,0.00001
1990-06-04 00:00:00,12.080572,0.00001
1990-06-05 00:00:00,11.774521,0.00001
1990-06-06 00:00:00,11.705717,0.00001
1990-06-07 00:00:00,11.795203,0.00001
1990-06-08 00:00:00,11.702919,0.00001
1990-06-09 00:00:00,11.440516,0.00001
1990-06-10 00:00:00,11.050309,0.00001
1990-06-11 00:00:00,10.641185,0.00001
1990-06-12 00:00:00,10.22396,0.00001
1990-06-13 00:00:00,9.7728,0.00001
1990-06-14 00:00:00,9.319433,0.00001
1990-06-15 00:00:00,8.888273,0.00001
1990-06-16 00:00:00,8.478853,0.00001
1990-06-17 00:00:00,8.125267,0.00001
1990-06-18 00:00:00,7.726003,0.00001
1990-06-19 00:00:00,7.297364,0.00001
1990-06-20 00:00:00,6.877254,0.00001
1990-06-21 00:00:00,6.491176,0.00001
1990-06-22 00:00:00,6.122048,0.00001
1990-06-23 00:00:00,5.775494,0.00001
1990-06-24 00:00:00,5.447643,0.00001
1990-06-25 00:00:00,5.219162,0.00001
1990-06-26 00:00:00,5.636228,0.00001
1990-06-27 00:00:00,5.5614,0.00001
1990-06-28 00:00:00,5.357075,0.00001
1990-06-29 00:00:00,5.268602,0.00001
1990-06-30 00:00:00,5.008567,0.00001
1990-07-01 00:00:00,4.744987,0.00001
1990-07-02 00:00:00,4.450741,0.00001
1990-07-03 00:00:00,4.232165,0.00001
1990-07-04 00:00:00,4.892497,0.00001
1990-07-05 00:00:00,5.268065,0.00001
1990-07-06 00:00:00,5.184709,0.00001
1990-07-07 00:00:00,5.021116,0.00001
1990-07-08 00:00:00,4.992618,0.00001
1990-07-09 00:00:00,4.971378,0.00001
1990-07-10 00:00:00,4.678638,0.00001
1990-07-11 00:00:00,4.382008,0.00001
1990-07-12 00:00:00,4.09059,0.00001
1990-07-13 00:00:00,3.816451,0.00001
1990-07-14 00:00:00,3.53083,0.00001
1990-07-15 00:00:00,3.492146,0.00001
1990-07-16 00:00:00,3.627431,0.00001
1990-07-17 00:00:00,3.380966,0.00001
1990-07-18 00:00:00,3.334296,0.00001
1990-07-19 00:00:00,3.299791,0.00001
1990-07-20 00:00:00,3.207871,0.00001
1990-07-21 00:00:00,2.961127,0.00001
1990-07-22 00:00:00,3.327831,0.00001
1990-07-23 00:00:00,3.331098,0.00001
1990-07-24 00:00:00,3.192311,0.00001
1990-07-25 00:00:00,3.02803,0.00001
1990-07-26 00:00:00,3.102136,0.00001
1990-07-27 00:00:00,3.124426,0.00001
1990-07-28 00:00:00,3.021453,0.00001
1990-07-29 00:00:00,2.780488,0.00001
1990-07-30 00:00:00,2.592211,0.00001
1990-07-31 00:00:00,2.521516,0.00001
1990-08-01 00:00:00,2.648864,0.00001
1990-08-02 00:00:00,2.637955,0.00001
1990-08-03 00:00:00,2.750792,0.00001
1990-08-04 00:00:00,2.687572,0.00001
1990-08-05 00:00:00,2.571558,0.00001
1990-08-06 00:00:00,2.467861,0.00001
1990-08-07 00:00:00,2.413147,0.00001
1990-08-08 00:00:00,2.336526,0.00001
1990-08-09 00:00:00,2.303519,0.00001
1990-08-10 00:00:00,2.161283,0.00001
1990-08-11 00:00:00,1.996894,0.00001
1990-08-12 00:00:00,1.842392,0.00001
1990-08-13 00:00:00,1.680368,0.00001
1990-08-14 00:00:00,1.561406,0.00001
1990-08-15 00:00:00,1.897147,0.00001
1990-08-16 00:00:00,2.363417,0.00001
1990-08-17 00:00:00,2.480402,0.00001
1990-08-18 00:00:00,2.434499,0.00001
1990-08-19 00:00:00,2.618419,0.00001
1990-08-20 00:00:00,2.636011,0.00001
1990-08-21 00:00:00,2.533543,0.00001
1990-08-22 00:00:00,2.429163,0.00001
1990-08-23 00:00:00,2.325892,0.00001
1990-08-24 00:00:00,2.295148,0.00001
1990-08-25 00:00:00,2.235895,0.00001
1990-08-26 00:00:00,2.118782,0.00001
1990-08-27 00:00:00,2.084008,0.00001
1990-08-28 00:00:00,2.558285,0.00001
1990-08-29 00:00:00,2.692455,0.00001
1990-08-30 00:00:00,2.590774,0.00001
1990-08-31 00:00:00,2.487809,0.00001
1990-09-01 00:00:00,2.371838,0.00001
1990-09-02 00:00:00,2.256251,0.00001
1990-09-03 00:00:00,2.201601,0.00001
1990-09-04 00:00:00,2.083436,0.00001
1990-09-05 00:00:00,2.007009,0.00001
1990-09-06 00:00:00,1.992038,0.00001
1990-09-07 00:00:00,2.257572,0.00001
1990-09-08 00:00:00,2.121126,0.00001
1990-09-09 00:00:00,2.02511,0.00001
1990-09-10 00:00:00,1.954938,0.00001
1990-09-11 00:00:00,1.850677,0.00001
1990-09-12 00:00:00,1.856541,0.00001
1990-09-13 00:00:00,1.690607,0.00001
1990-09-14 00:00:00,1.575425,0.00001
1990-09-15 00:00:00,1.493256,0.00001
1990-09-16 00:00:00,1.613781,0.00001
1990-09-17 00:00:00,1.531991,0.00001
1990-09-18 00:00:00,1.502616,0.00001
1990-09-19 00:00:00,2.054201,0.00001
1990-09-20 00:00:00,2.201249,0.00001
1990-09-21 00:00:00,2.227065,0.00001
1990-09-22 00:00:00,2.129421,0.00001
1990-09-23 00:00:00,2.042857,0.00001
1990-09-24 00:00:00,1.982163,0.00001
1990-09-25 00:00:00,1.920497,0.00001
1990-09-26 00:00:00,1.818358,0.00001
1990-09-27 00:00:00,1.687416,0.00001
1990-09-28 00:00:00,1.562931,0.00001
1990-09-29 00:00:00,1.53928,0.00001
1990-09-30 00:00:00,1.68429,0.00001
1990-10-01 00:00:00,1.777146,0.00001
1990-10-02 00:00:00,1.715906,0.00001
1990-10-03 00:00:00,1.699939,0.00001
1990-10-04 00:00:00,1.624644,0.00001
1990-10-05 00:00:00,2.08921,0.00001
1990-10-06 00:00:00,3.400363,0.00001
1990-10-07 00:00:00,3.564921,0.00001
1990-10-08 00:00:00,3.618448,0.00001
1990-10-09 00:00:00,3.641973,0.00001
1990-10-10 00:00:00,3.576162,0.00001
1990-10-11 00:00:00,3.504981,0.00001
1990-10-12 00:00:00,3.402546,0.00001
1990-10-13 00:00:00,3.315853,0.00001
1990-10-14 00:00:00,3.345814,0.00001
1990-10-15 00:00:00,3.285087,0.00001
1990-10-16 00:00:00,3.231045,0.00001
1990-10-17 00:00:00,3.144837,0.00001
1990-10-18 00:00:00,3.104061,0.00001
1990-10-19 00:00:00,3.292298,0.00001
1990-10-20 00:00:00,3.489864,0.00001
1990-10-21 00:00:00,3.539058,0.00001
1990-10-22 00:00:00,3.612251,0.00001
1990-10-23 00:00:00,3.83361,0.00001
1990-10-24 00:00:00,3.897137,0.00001
1990-10-25 00:00:00,3.818461,0.00001
1990-10-26 00:00:00,3.885283,0.00001
1990-10-27 00:00:00,4.836996,0.00001
1990-10-28 00:00:00,5.083541,0.00001
1990-10-29 00:00:00,5.118999,0.00001
1990-10-30 00:00:00,5.173338,0.00001
1990-10-31 00:00:00,5.519669,0.00001
1990-11-01 00:00:00,6.785981,0.00001
1990-11-02 00:00:00,7.506095,0.00001
1990-11-03 00:00:00,7.783058,0.00001
1990-11-04 00:00:00,7.973325,0.00001
1990-11-05 00:00:00,8.120989,0.00001
1990-11-06 00:00:00,8.149409,0.00001
1990-11-07 00:00:00,8.099943,0.00001
1990-11-08 00:00:00,8.160466,0.00001
1990-11-09 00:00:00,8.261237,0.00001
1990-11-10 00:00:00,8.790319,0.00001
1990-11-11 00:00:00,8.931618,0.00001
1990-11-12 00:00:00,8.93929,0.00001
1990-11-13 00:00:00,8.902204,0.00001
1990-11-14 00:00:00,8.852553,0.00001
1990-11-15 00:00:00,8.791157,0.00001
1990-11-16 00:00:00,8.716525,0.00001
1990-11-17 00:00:00,8.641189,0.00001
1990-11-18 00:00:00,8.542882,0.00001
1990-11-19 00:00:00,8.459445,0.00001
1990-11-20 00:00:00,8.329761,0.00001
1990-11-21 00:00:00,8.206471,0.00001
1990-11-22 00:00:00,8.085254,0.00001
1990-11-23 00:00:00,7.953584,0.00001
1990-11-24 00:00:00,7.817239,0.00001
1990-11-25 00:00:00,7.66763,0.00001
1990-11-26 00:00:00,7.619855,0.00001
1990-11-27 00:00:00,8.456288,0.00001
1990-11-28 00:00:00,8.33609,0.00001
1990-11-29 00:00:00,8.205677,0.00001
1990-11-30 00:00:00,8.021477,0.00001
1990-12-01 00:00:00,7.970085,0.00001
1990-12-02 00:00:00,7.814127,0.00001
1990-12-03 00:00:00,7.7912,0.00001
1990-12-04 00:00:00,7.697419,0.00001
1990-12-05 00:00:00,7.583129,0.00001
1990-12-06 00:00:00,7.467468,0.00001
1990-12-07 00:00:00,7.382023,0.00001
1990-12-08 00:00:00,7.362912,0.00001
1990-12-09 00:00:00,7.265751,0.00001
1990-12-10 00:00:00,7.154359,0.00001
1990-12-11 00:00:00,7.116158,0.00001
1990-12-12 00:00:00,7.101343,0.00001
1990-12-13 00:00:00,7.055124,0.00001
1990-12-14 00:00:00,6.98658,0.00001
1990-12-15 00:00:00,6.83992,0.00001
1990-12-16 00:00:00,6.701652,0.00001
1990-12-17 00:00:00,6.565464,0.00001
1990-12-18 00:00:00,6.43904,0.00001
1990-12-19 00:00:00,6.309857,0.00001
1990-12-20 00:00:00,6.18715,0.00001
1990-12-21 00:00:00,6.066879,0.00001
1990-12-22 00:00:00,5.955846,0.00001
1990-12-23 00:00:00,5.848755,0.00001
1990-12-24 00:00:00,5.738674,0.00001
1990-12-25 00:00:00,5.632437,0.00001
1990-12-26 00:00:00,5.537189,0.00001
1990-12-27 00:00:00,5.432293,0.00001
1990-12-28 00:00:00,5.328736,0.00001
1990-12-29 00:00:00,5.237834,0.00001
1990-12-30 00:00:00,5.245376,0.00001
1990-12-31 00:00:00,5.1789,0.00001
1991-01-01 00:00:00,5.077277,0.00001
1991-01-02 00:00:00,4.975519,0.00001
1991-01-03 00:00:00,4.883565,0.00001
1991-01-04 00:00:00,4.800754,0.00001
1991-01-05 00:00:00,4.7159,0.00001
1991-01-06 00:00:00,4.636564,0.00001
1991-01-07 00:00:00,4.565858,0.00001
1991-01-08 00:00:00,4.490528,0.00001
1991-01-09 00:00:00,4.414151,0.00001
1991-01-10 00:00:00,4.472619,0.00001
1991-01-11 00:00:00,4.451718,0.00001
1991-01-12 00:00:00,4.353444,0.00001
1991-01-13 00:00:00,4.264087,0.00001
1991-01-14 00:00:00,4.177729,0.00001
1991-01-15 00:00:00,4.103055,0.00001
1991-01-16 00:00:00,4.069222,0.00001
1991-01-17 00:00:00,4.087884,0.00001
1991-01-18 00:00:00,4.724682,0.00001
1991-01-19 00:00:00,5.070568,0.00001
1991-01-20 00:00:00,5.182088,0.00001
1991-01-21 00:00:00,5.245964,0.00001
1991-01-22 00:00:00,5.368602,0.00001
1991-01-23 00:00:00,5.643932,0.00001
1991-01-24 00:00:00,5.702574,0.00001
1991-01-25 00:00:00,5.991519,0.00001
1991-01-26 00:00:00,6.453513,0.00001
1991-01-27 00:00:00,6.27203,0.00001
1991-01-28 00:00:00,6.228581,0.00001
1991-01-29 00:00:00,6.182374,0.00001
1991-01-30 00:00:00,6.131674,0.00001
1991-01-31 00:00:00,6.08724,0.00001
1991-02-01 00:00:00,6.042937,0.00001
1991-02-02 00:00:00,6.005782,0.00001
1991-02-03 00:00:00,5.967579,0.00001
1991-02-04 00:00:00,5.922781,0.00001
1991-02-05 00:00:00,5.869908,0.00001
1991-02-06 00:00:00,5.810627,0.00001
1991-02-07 00:00:00,5.738769,0.00001
1991-02-08 00:00:00,5.656035,0.00001
1991-02-09 00:00:00,5.598798,0.00001
1991-02-10 00:00:00,5.505708,0.00001
1991-02-11 00:00:00,5.509008,0.00001
1991-02-12 00:00:00,5.456605,0.00001
1991-02-13 00:00:00,5.412409,0.00001
1991-02-14 00:00:00,5.398503,0.00001
1991-02-15 00:00:00,5.391989,0.00001
1991-02-16 00:00:00,5.320757,0.00001
1991-02-17 00:00:00,5.259934,0.00001
1991-02-18 00:00:00,5.192708,0.00001
1991-02-19 00:00:00,5.082208,0.00001
1991-02-20 00:00:00,4.971792,0.00001
1991-02-21 00:00:00,5.06552,0.00001
1991-02-22 00:00:00,5.004374,0.00001
1991-02-23 00:00:00,4.87897,0.00001
1991-02-24 00:00:00,5.106213,0.00001
1991-02-25 00:00:00,5.428301,0.00001
1991-02-26 00:00:00,5.719551,0.00001
1991-02-27 00:00:00,5.946179,0.00001
1991-02-28 00:00:00,6.193125,0.00001
1991-03-01 00:00:00,6.303943,0.00001
1991-03-02 00:00:00,6.372694,0.00001
1991-03-03 00:00:00,6.434945,0.00001
1991-03-04 00:00:00,6.488228,0.00001
1991-03-05 00:00:00,6.542454,0.00001
1991-03-06 00:00:00,6.673792,0.00001
1991-03-07 00:00:00,6.754466,0.00001
1991-03-08 00:00:00,6.76123,0.00001
1991-03-09 00:00:00,6.781544,0.00001
1991-03-10 00:00:00,6.771495,0.00001
1991-03-11 00:00:00,6.717977,0.00001
1991-03-12 00:00:00,6.663716,0.00001
1991-03-13 00:00:00,6.627786,0.00001
1991-03-14 00:00:00,6.517453,0.00001
1991-03-15 00:00:00,6.424892,0.00001
1991-03-16 00:00:00,6.325166,0.00001
1991-03-17 00:00:00,6.271028,0.00001
1991-03-18 00:00:00,6.246153,0.00001
1991-03-19 00:00:00,6.185853,0.00001
1991-03-20 00:00:00,6.126791,0.00001
1991-03-21 00:00:00,6.038023,0.00001
1991-03-22 00:00:00,5.95314,0.00001
1991-03-23 00:00:00,5.82768,0.00001
1991-03-24 00:00:00,5.861675,0.00001
1991-03-25 00:00:00,5.966577,0.00001
1991-03-26 00:00:00,6.09876,0.00001
1991-03-27 00:00:00,6.061341,0.00001
1991-03-28 00:00:00,5.990723,0.00001
1991-03-29 00:00:00,5.917123,0.00001
1991-03-30 00:00:00,5.823353,0.00001
1991-03-31 00:00:00,5.775721,0.00001
1991-04-01 00:00:00,5.707859,0.00001
1991-04-02 00:00:00,5.610294,0.00001
1991-04-03 00:00:00,5.508343,0.00001
1991-04-04 00:00:00,5.391956,0.00001
1991-04-05 00:00:00,5.449612,0.00001
1991-04-06 00:00:00,5.353349,0.00001
1991-04-07 00:00:00,5.3686,0.00001
1991-04-08 00:00:00,5.294974,0.00001
1991-04-09 00:00:00,5.18544,0.00001
1991-04-10 00:00:00,5.058676,0.00001
1991-04-11 00:00:00,4.882894,0.00001
1991-04-12 00:00:00,4.686603,0.00001
1991-04-13 00:00:00,4.587272,0.00001
1991-04-14 00:00:00,4.484176,0.00001
1991-04-15 00:00:00,4.504076,0.00001
1991-04-16 00:00:00,4.735675,0.00001
1991-04-17 00:00:00,4.658419,0.00001
1991-04-18 00:00:00,4.54548,0.00001
1991-04-19 00:00:00,4.486576,0.00001
1991-04-20 00:00:00,4.673046,0.00001
1991-04-21 00:00:00,5.083296,0.00001
1991-04-22 00:00:00,4.947041,0.00001
1991-04-23 00:00:00,4.896256,0.00001
1991-04-24 00:00:00,4.817235,0.00001
1991-04-25 00:00:00,4.700686,0.00001
1991-04-26 00:00:00,4.64061,0.00001
1991-04-27 00:00:00,4.585885,0.00001
1991-04-28 00:00:00,4.449428,0.00001
1991-04-29 00:00:00,4.492782,0.00001
1991-04-30 00:00:00,5.217582,0.00001
1991-05-01 00:00:00,5.345901,0.00001
1991-05-02 00:00:00,5.278664,0.00001
1991-05-03 00:00:00,5.147316,0.00001
1991-05-04 00:00:00,5.071081,0.00001
1991-05-05 00:00:00,5.048677,0.00001
1991-05-06 00:00:00,5.052353,0.00001
1991-05-07 00:00:00,4.993028,0.00001
1991-05-08 00:00:00,4.957668,0.00001
1991-05-09 00:00:00,5.202926,0.00001
1991-05-10 00:00:00,5.79186,0.00001
1991-05-11 00:00:00,6.770091,0.00001
1991-05-12 00:00:00,6.914973,0.00001
1991-05-13 00:00:00,6.924896,0.00001
1991-05-14 00:00:00,6.889763,0.00001
1991-05-15 00:00:00,7.138749,0.00001
1991-05-16 00:00:00,7.314558,0.00001
1991-05-17 00:00:00,7.249797,0.00001
1991-05-18 00:00:00,7.0789,0.00001
1991-05-19 00:00:00,6.846428,0.00001
1991-05-20 00:00:00,6.78577,0.00001
1991-05-21 00:00:00,7.251432,0.00001
1991-05-22 00:00:00,7.115616,0.00001
1991-05-23 00:00:00,6.960162,0.00001
1991-05-24 00:00:00,7.286732,0.00001
1991-05-25 00:00:00,7.317402,0.00001
1991-05-26 00:00:00,7.359774,0.00001
1991-05-27 00:00:00,7.354762,0.00001
1991-05-28 00:00:00,7.513867,0.00001
1991-05-29 00:00:00,8.121446,0.00001
1991-05-30 00:00:00,7.815395,0.00001
1991-05-31 00:00:00,7.489911,0.00001
1991-06-01 00:00:00,7.445027,0.00001
1991-06-02 00:00:00,8.16501,0.00001
1991-06-03 00:00:00,8.625355,0.00001
1991-06-04 00:00:00,8.60374,0.00001
1991-06-05 00:00:00,8.656007,0.00001
1991-06-06 00:00:00,8.791809,0.00001
1991-06-07 00:00:00,10.643531,0.00001
1991-06-08 00:00:00,12.552571,0.00001
1991-06-09 00:00:00,13.072312,0.00001
1991-06-10 00:00:00,13.503838,0.00001
1991-06-11 00:00:00,13.76227,0.00001
1991-06-12 00:00:00,13.778512,0.00001
1991-06-13 00:00:00,13.580782,0.00001
1991-06-14 00:00:00,13.239387,0.00001
1991-06-15 00:00:00,12.887085,0.00001
1991-06-16 00:00:00,12.555795,0.00001
1991-06-17 00:00:00,14.707557,0.00001
1991-06-18 00:00:00,23.365619,0.00001
1991-06-19 00:00:00,27.834185,0.00001
1991-06-20 00:00:00,29.93125,0.00001
1991-06-21 00:00:00,30.658636,0.00001
1991-06-22 00:00:00,30.987731,0.00001
1991-06-23 00:00:00,31.173879,0.00001
1991-06-24 00:00:00,31.490051,0.00001
1991-06-25 00:00:00,30.946606,0.00001
1991-06-26 00:00:00,30.179176,0.00001
1991-06-27 00:00:00,29.313413,0.00001
1991-06-28 00:00:00,28.306936,0.00001
1991-06-29 00:00:00,27.232988,0.00001
1991-06-30 00:00:00,26.758695,0.00001
1991-07-01 00:00:00,26.179403,0.00001
1991-07-02 00:00:00,25.123134,0.00001
1991-07-03 00:00:00,24.517794,0.00001
1991-07-04 00:00:00,23.36118,0.00001
1991-07-05 00:00:00,22.211007,0.00001
1991-07-06 00:00:00,21.043839,0.00001
1991-07-07 00:00:00,20.025118,0.00001
1991-07-08 00:00:00,19.081041,0.00001
1991-07-09 00:00:00,18.302504,0.00001
1991-07-10 00:00:00,17.618361,0.00001
1991-07-11 00:00:00,16.765437,0.00001
1991-07-12 00:00:00,16.125981,0.00001
1991-07-13 00:00:00,16.006869,0.00001
1991-07-14 00:00:00,15.384328,0.00001
1991-07-15 00:00:00,14.72709,0.00001
1991-07-16 00:00:00,14.059194,0.00001
1991-07-17 00:00:00,13.239343,0.00001
1991-07-18 00:00:00,13.547805,0.00001
1991-07-19 00:00:00,16.876319,0.00001
1991-07-20 00:00:00,16.681529,0.00001
1991-07-21 00:00:00,16.149597,0.00001
1991-07-22 00:00:00,15.757079,0.00001
1991-07-23 00:00:00,15.492946,0.00001
1991-07-24 00:00:00,15.120391,0.00001
1991-07-25 00:00:00,14.704832,0.00001
1991-07-26 00:00:00,14.150573,0.00001
1991-07-27 00:00:00,13.496244,0.00001
1991-07-28 00:00:00,12.965632,0.00001
1991-07-29 00:00:00,12.77305,0.00001
1991-07-30 00:00:00,12.522234,0.00001
1991-07-31 00:00:00,12.020821,0.00001
1991-08-01 00:00:00,11.613951,0.00001
1991-08-02 00:00:00,11.138018,0.00001
1991-08-03 00:00:00,10.683276,0.00001
1991-08-04 00:00:00,10.186124,0.00001
1991-08-05 00:00:00,9.877282,0.00001
1991-08-06 00:00:00,10.478966,0.00001
1991-08-07 00:00:00,11.546465,0.00001
1991-08-08 00:00:00,11.236629,0.00001
1991-08-09 00:00:00,10.804896,0.00001
1991-08-10 00:00:00,10.421531,0.00001
1991-08-11 00:00:00,10.104942,0.00001
1991-08-12 00:00:00,9.757231,0.00001
1991-08-13 00:00:00,9.349462,0.00001
1991-08-14 00:00:00,8.981885,0.00001
1991-08-15 00:00:00,8.598293,0.00001
1991-08-16 00:00:00,8.24373,0.00001
1991-08-17 00:00:00,7.886017,0.00001
1991-08-18 00:00:00,7.590436,0.00001
1991-08-19 00:00:00,7.381693,0.00001
1991-08-20 00:00:00,7.49271,0.00001
1991-08-21 00:00:00,7.40169,0.00001
1991-08-22 00:00:00,7.154416,0.00001
1991-08-23 00:00:00,6.861802,0.00001
1991-08-24 00:00:00,6.537145,0.00001
1991-08-25 00:00:00,6.213416,0.00001
1991-08-26 00:00:00,5.909682,0.00001
1991-08-27 00:00:00,5.649311,0.00001
1991-08-28 00:00:00,5.411413,0.00001
